timestamp,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7
2016-02-05 15:54:56.013,-132.39198303222656,93.8145980834961,-557.27587890625,4.556267738342285,7.223282337188721,-11.433050155639648,1.7112730741500854,0.0015153049025684595
2016-02-05 15:54:56.113,-264.59368896484375,145.52011108398438,-352.39788818359375,9.336801528930664,-0.4848419427871704,-6.8871917724609375,0.008204265497624874,1.301765314565273e-05
2016-02-05 15:54:56.214,-265.46673583984375,145.7345733642578,-352.0648193359375,9.339579582214355,-0.4796805679798126,-6.876840114593506,0.008204265497624874,9.512900760455523e-06
2016-02-05 15:54:56.313,-265.6294860839844,145.7915802001953,-352.84832763671875,9.332720756530762,-0.4543536305427551,-6.884823322296143,0.005469510797411203,1.301765314565273e-05
2016-02-05 15:54:56.414,-265.73858642578125,145.45179748535156,-354.1363525390625,9.321159362792969,-0.4398724436759949,-6.8856201171875,0.012306398712098598,1.251697449333733e-05
2016-02-05 15:54:56.513,-265.678955078125,145.20614624023438,-355.4193115234375,9.317505836486816,-0.4276525378227234,-6.882009983062744,0.012306398712098598,1.0514258065086324e-05
2016-02-05 15:54:56.614,-265.5902099609375,145.70986938476562,-355.454345703125,9.326563835144043,-0.4114895761013031,-6.885447025299072,0.013673776760697365,1.1515616279211827e-05
2016-02-05 15:54:56.713,-265.3590087890625,146.1764373779297,-354.7765808105469,9.337459564208984,-0.4048464000225067,-6.897782802581787,0.00957164354622364,1.1014937626896426e-05
2016-02-05 15:54:56.814,-265.19903564453125,146.6863250732422,-354.1604309082031,9.343989372253418,-0.3911089599132538,-6.917003154754639,0.008204265497624874,1.1014937626896426e-05
2016-02-05 15:54:56.913,-264.64166259765625,147.46266174316406,-353.923583984375,9.362442970275879,-0.38709428906440735,-6.924870014190674,0.012306398712098598,1.2016295841021929e-05
2016-02-05 15:54:57.013,-264.2102966308594,148.65576171875,-354.2551574707031,9.378552436828613,-0.3701034188270569,-6.930103302001953,0.006836888380348682,1.1515616279211827e-05
2016-02-05 15:54:57.114,-264.2895812988281,149.6087188720703,-354.7376708984375,9.393073081970215,-0.3553348183631897,-6.908091068267822,0.006836888380348682,9.512900760455523e-06
2016-02-05 15:54:57.213,-264.0002746582031,150.56846618652344,-354.61712646484375,9.414865493774414,-0.3591625392436981,-6.890013694763184,0.0027347553987056017,1.0013579412770923e-05
2016-02-05 15:54:57.314,-263.835693359375,151.74111938476562,-354.4383239746094,9.437313079833984,-0.3615188002586365,-6.8663649559021,0.004102132748812437,8.51154254633002e-06
2016-02-05 15:54:57.413,-263.32928466796875,152.6581268310547,-354.5558166503906,9.464828491210938,-0.36739104986190796,-6.84529972076416,0.0013673776993528008,8.51154254633002e-06
2016-02-05 15:54:57.513,-263.4104919433594,152.7245635986328,-354.3437194824219,9.47765827178955,-0.3643658757209778,-6.829439640045166,0.0,9.01222119864542e-06
2016-02-05 15:54:57.614,-263.7568664550781,152.9730682373047,-353.5494079589844,9.486770629882812,-0.3559481203556061,-6.819512367248535,0.0027347553987056017,1.251697449333733e-05
2016-02-05 15:54:57.713,-264.1949157714844,153.03160095214844,-353.2465515136719,9.474922180175781,-0.3610568344593048,-6.815220355987549,0.006836888380348682,1.1014937626896426e-05
2016-02-05 15:54:57.814,-263.798583984375,152.933837890625,-353.60064697265625,9.4799165725708,-0.3872414827346802,-6.801356792449951,0.0027347553987056017,1.1515616279211827e-05
2016-02-05 15:54:57.913,-263.2504577636719,153.2329864501953,-353.78338623046875,9.505341529846191,-0.41553938388824463,-6.767250061035156,0.005469510797411203,1.1014937626896426e-05
2016-02-05 15:54:58.013,-262.91900634765625,153.90103149414062,-354.0207214355469,9.533024787902832,-0.43424972891807556,-6.7255401611328125,0.005469510797411203,1.0514258065086324e-05
2016-02-05 15:54:58.114,-262.9590759277344,154.17247009277344,-354.80523681640625,9.539798736572266,-0.44953304529190063,-6.688311576843262,-0.0020510663744062185,1.1014937626896426e-05
2016-02-05 15:54:58.214,-262.9480285644531,154.25267028808594,-355.6861877441406,9.544209480285645,-0.4645833969116211,-6.655786991119385,0.0013673776993528008,1.1014937626896426e-05
2016-02-05 15:54:58.313,-262.9639587402344,153.89254760742188,-356.04644775390625,9.551573753356934,-0.4686644375324249,-6.636260986328125,0.0,1.1014937626896426e-05
2016-02-05 15:54:58.414,-262.9837341308594,153.0655517578125,-356.5499267578125,9.547028541564941,-0.4793432354927063,-6.626051902770996,0.005469510797411203,1.0514258065086324e-05
2016-02-05 15:54:58.513,-263.19012451171875,152.4686279296875,-357.6979064941406,9.54609489440918,-0.4743008613586426,-6.6029205322265625,0.005469510797411203,6.508826572826365e-06
2016-02-05 15:54:58.614,-263.81805419921875,152.1064910888672,-358.8017578125,9.523979187011719,-0.4482671022415161,-6.605030059814453,-0.0020510663744062185,5.006789706385462e-06
2016-02-05 15:54:58.713,-264.52166748046875,152.2195281982422,-359.16546630859375,9.507058143615723,-0.4241567850112915,-6.606395721435547,0.008204265497624874,6.0081479205109645e-06
2016-02-05 15:54:58.814,-264.8674621582031,152.11517333984375,-359.17242431640625,9.484430313110352,-0.4251275658607483,-6.61973762512207,0.004102132748812437,1.1014937626896426e-05
2016-02-05 15:54:58.913,-265.061279296875,152.2295684814453,-359.513916015625,9.461331367492676,-0.4242256283760071,-6.636861324310303,0.006836888380348682,9.512900760455523e-06
2016-02-05 15:54:59.014,-265.48187255859375,151.89675903320312,-359.4095458984375,9.437141418457031,-0.4242704510688782,-6.65172004699707,0.0,5.006789706385462e-06
2016-02-05 15:54:59.113,-265.6071472167969,151.74671936035156,-359.69561767578125,9.424793243408203,-0.4140221178531647,-6.66592264175415,-0.00478582177311182,8.51154254633002e-06
2016-02-05 15:54:59.214,-265.3927307128906,151.70620727539062,-360.36090087890625,9.419698715209961,-0.4157656729221344,-6.67104959487915,0.0,1.0013579412770923e-05
2016-02-05 15:54:59.313,-265.076416015625,152.0395965576172,-361.2397155761719,9.4255952835083,-0.40180689096450806,-6.6743292808532715,-0.00478582177311182,1.0514258065086324e-05
2016-02-05 15:54:59.414,-264.915283203125,153.19996643066406,-360.87432861328125,9.43034839630127,-0.40959855914115906,-6.673473834991455,-0.0020510663744062185,1.2016295841021929e-05
2016-02-05 15:54:59.513,-265.0378112792969,153.898193359375,-359.80169677734375,9.42881965637207,-0.4204196333885193,-6.678178310394287,0.0027347553987056017,1.251697449333733e-05
2016-02-05 15:54:59.614,-264.98272705078125,153.8944091796875,-358.7009582519531,9.431328773498535,-0.42894700169563293,-6.68916654586792,0.0013673776993528008,1.4019011359778233e-05
2016-02-05 15:54:59.713,-264.91790771484375,153.5172119140625,-358.68798828125,9.427861213684082,-0.42535996437072754,-6.70087194442749,-0.003418444190174341,1.2016295841021929e-05
2016-02-05 15:54:59.814,-265.5968933105469,153.19996643066406,-358.5480651855469,9.410234451293945,-0.4189264178276062,-6.699906826019287,0.0,1.1014937626896426e-05
2016-02-05 15:54:59.913,-265.7763366699219,152.90243530273438,-358.25018310546875,9.393271446228027,-0.43130335211753845,-6.710028171539307,0.004102132748812437,1.0514258065086324e-05
