timestamp,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7
2016-02-05 15:59:13.285,-132.3271484375,96.66505432128906,-559.0079345703125,4.704805850982666,7.329194068908691,-11.277116775512695,1.6962319612503052,0.0015158056048676372
2016-02-05 15:59:13.386,-264.40374755859375,152.36318969726562,-355.0867919921875,9.705307006835938,-0.24393780529499054,-6.52409029006958,-0.01709222048521042,1.301765314565273e-05
2016-02-05 15:59:13.485,-264.5703125,152.50108337402344,-354.6711730957031,9.733377456665039,-0.23386532068252563,-6.51951265335083,-0.033500753343105316,1.1515616279211827e-05
2016-02-05 15:59:13.585,-264.3460388183594,152.22589111328125,-355.2182312011719,9.753230094909668,-0.2005830705165863,-6.520743370056152,-0.025296486914157867,1.301765314565273e-05
2016-02-05 15:59:13.685,-264.1277160644531,152.11569213867188,-354.8627624511719,9.76834774017334,-0.18421195447444916,-6.529703140258789,-0.032133374363183975,1.1014937626896426e-05
2016-02-05 15:59:13.785,-263.7933654785156,152.36929321289062,-353.81817626953125,9.80069637298584,-0.18094216287136078,-6.521542549133301,-0.02803124114871025,1.1515616279211827e-05
2016-02-05 15:59:13.885,-263.4085388183594,152.2167205810547,-353.267333984375,9.820427894592285,-0.19091157615184784,-6.514772891998291,-0.030765997245907784,9.01222119864542e-06
2016-02-05 15:59:13.985,-263.0732116699219,151.9960174560547,-352.642578125,9.843655586242676,-0.19390614330768585,-6.5077362060546875,-0.01845959760248661,9.512900760455523e-06
2016-02-05 15:59:14.085,-263.296875,151.68849182128906,-352.07208251953125,9.853730201721191,-0.18217913806438446,-6.50205659866333,-0.02666386403143406,1.2016295841021929e-05
2016-02-05 15:59:14.185,-263.6161193847656,151.23178100585938,-352.0025634765625,9.847382545471191,-0.15814754366874695,-6.516030788421631,-0.029398620128631592,1.301765314565273e-05
2016-02-05 15:59:14.285,-263.7170715332031,151.03814697265625,-351.477783203125,9.848264694213867,-0.1593969315290451,-6.518373489379883,-0.03486812859773636,1.4019011359778233e-05
2016-02-05 15:59:14.385,-264.12225341796875,151.1077423095703,-349.45440673828125,9.860344886779785,-0.1456984132528305,-6.526371955871582,-0.03486812859773636,1.251697449333733e-05
2016-02-05 15:59:14.485,-264.6769714355469,151.1165008544922,-348.6189880371094,9.863015174865723,-0.09851896017789841,-6.546889781951904,-0.0362355075776577,1.1515616279211827e-05
2016-02-05 15:59:14.585,-264.8754577636719,151.27688598632812,-347.57574462890625,9.869193077087402,-0.0633300170302391,-6.574129104614258,-0.03486812859773636,1.0514258065086324e-05
